"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"17/04/2025 07:45:00 - 17/04/2025 08:00:00","BZN|EE","Without Sequence","173.20","",""
"17/04/2025 08:00:00 - 17/04/2025 08:15:00","BZN|EE","Without Sequence","129.82","",""
"17/04/2025 08:15:00 - 17/04/2025 08:30:00","BZN|EE","Without Sequence","129.82","",""
"17/04/2025 08:30:00 - 17/04/2025 08:45:00","BZN|EE","Without Sequence","129.82","",""
"17/04/2025 08:45:00 - 17/04/2025 09:00:00","BZN|EE","Without Sequence","129.82","",""
"17/04/2025 09:00:00 - 17/04/2025 09:15:00","BZN|EE","Without Sequence","118.98","",""
"17/04/2025 09:15:00 - 17/04/2025 09:30:00","BZN|EE","Without Sequence","118.98","",""
"17/04/2025 09:30:00 - 17/04/2025 09:45:00","BZN|EE","Without Sequence","118.98","",""
"17/04/2025 09:45:00 - 17/04/2025 10:00:00","BZN|EE","Without Sequence","118.98","",""
"17/04/2025 10:00:00 - 17/04/2025 10:15:00","BZN|EE","Without Sequence","116.90","",""
"17/04/2025 10:15:00 - 17/04/2025 10:30:00","BZN|EE","Without Sequence","116.90","",""
"17/04/2025 10:30:00 - 17/04/2025 10:45:00","BZN|EE","Without Sequence","116.90","",""
"17/04/2025 10:45:00 - 17/04/2025 11:00:00","BZN|EE","Without Sequence","116.90","",""
"17/04/2025 11:00:00 - 17/04/2025 11:15:00","BZN|EE","Without Sequence","73.50","",""
"17/04/2025 11:15:00 - 17/04/2025 11:30:00","BZN|EE","Without Sequence","73.50","",""
"17/04/2025 11:30:00 - 17/04/2025 11:45:00","BZN|EE","Without Sequence","73.50","",""
"17/04/2025 11:45:00 - 17/04/2025 12:00:00","BZN|EE","Without Sequence","73.50","",""
"17/04/2025 12:00:00 - 17/04/2025 12:15:00","BZN|EE","Without Sequence","65.23","",""
"17/04/2025 12:15:00 - 17/04/2025 12:30:00","BZN|EE","Without Sequence","65.23","",""
"17/04/2025 12:30:00 - 17/04/2025 12:45:00","BZN|EE","Without Sequence","65.23","",""
"17/04/2025 12:45:00 - 17/04/2025 13:00:00","BZN|EE","Without Sequence","65.23","",""
"17/04/2025 13:00:00 - 17/04/2025 13:15:00","BZN|EE","Without Sequence","86.29","",""
"17/04/2025 13:15:00 - 17/04/2025 13:30:00","BZN|EE","Without Sequence","86.29","",""
"17/04/2025 13:30:00 - 17/04/2025 13:45:00","BZN|EE","Without Sequence","86.29","",""
"17/04/2025 13:45:00 - 17/04/2025 14:00:00","BZN|EE","Without Sequence","86.29","",""
"17/04/2025 14:00:00 - 17/04/2025 14:15:00","BZN|EE","Without Sequence","86.29","",""
"17/04/2025 14:15:00 - 17/04/2025 14:30:00","BZN|EE","Without Sequence","86.29","",""
"17/04/2025 14:30:00 - 17/04/2025 14:45:00","BZN|EE","Without Sequence","86.29","",""
"17/04/2025 14:45:00 - 17/04/2025 15:00:00","BZN|EE","Without Sequence","86.29","",""
"17/04/2025 15:00:00 - 17/04/2025 15:15:00","BZN|EE","Without Sequence","64.41","",""
"17/04/2025 15:15:00 - 17/04/2025 15:30:00","BZN|EE","Without Sequence","64.41","",""
"17/04/2025 15:30:00 - 17/04/2025 15:45:00","BZN|EE","Without Sequence","64.41","",""
"17/04/2025 15:45:00 - 17/04/2025 16:00:00","BZN|EE","Without Sequence","64.41","",""
"17/04/2025 16:00:00 - 17/04/2025 16:15:00","BZN|EE","Without Sequence","86.51","",""
"17/04/2025 16:15:00 - 17/04/2025 16:30:00","BZN|EE","Without Sequence","86.51","",""
"17/04/2025 16:30:00 - 17/04/2025 16:45:00","BZN|EE","Without Sequence","86.51","",""
"17/04/2025 16:45:00 - 17/04/2025 17:00:00","BZN|EE","Without Sequence","86.51","",""
"17/04/2025 17:00:00 - 17/04/2025 17:15:00","BZN|EE","Without Sequence","116.90","",""
"17/04/2025 17:15:00 - 17/04/2025 17:30:00","BZN|EE","Without Sequence","116.90","",""
"17/04/2025 17:30:00 - 17/04/2025 17:45:00","BZN|EE","Without Sequence","116.90","",""
"17/04/2025 17:45:00 - 17/04/2025 18:00:00","BZN|EE","Without Sequence","116.90","",""
"17/04/2025 18:00:00 - 17/04/2025 18:15:00","BZN|EE","Without Sequence","169.81","",""
"17/04/2025 18:15:00 - 17/04/2025 18:30:00","BZN|EE","Without Sequence","169.81","",""
"17/04/2025 18:30:00 - 17/04/2025 18:45:00","BZN|EE","Without Sequence","169.81","",""
"17/04/2025 18:45:00 - 17/04/2025 19:00:00","BZN|EE","Without Sequence","169.81","",""
"17/04/2025 19:00:00 - 17/04/2025 19:15:00","BZN|EE","Without Sequence","190.00","",""
"17/04/2025 19:15:00 - 17/04/2025 19:30:00","BZN|EE","Without Sequence","190.00","",""
"17/04/2025 19:30:00 - 17/04/2025 19:45:00","BZN|EE","Without Sequence","190.00","",""
"17/04/2025 19:45:00 - 17/04/2025 20:00:00","BZN|EE","Without Sequence","190.00","",""
"17/04/2025 20:00:00 - 17/04/2025 20:15:00","BZN|EE","Without Sequence","124.05","",""
"17/04/2025 20:15:00 - 17/04/2025 20:30:00","BZN|EE","Without Sequence","124.05","",""
"17/04/2025 20:30:00 - 17/04/2025 20:45:00","BZN|EE","Without Sequence","124.05","",""
"17/04/2025 20:45:00 - 17/04/2025 21:00:00","BZN|EE","Without Sequence","124.05","",""
"17/04/2025 21:00:00 - 17/04/2025 21:15:00","BZN|EE","Without Sequence","86.30","",""
"17/04/2025 21:15:00 - 17/04/2025 21:30:00","BZN|EE","Without Sequence","86.30","",""
"17/04/2025 21:30:00 - 17/04/2025 21:45:00","BZN|EE","Without Sequence","86.30","",""
"17/04/2025 21:45:00 - 17/04/2025 22:00:00","BZN|EE","Without Sequence","86.30","",""
"17/04/2025 22:00:00 - 17/04/2025 22:15:00","BZN|EE","Without Sequence","14.62","",""
"17/04/2025 22:15:00 - 17/04/2025 22:30:00","BZN|EE","Without Sequence","14.62","",""
"17/04/2025 22:30:00 - 17/04/2025 22:45:00","BZN|EE","Without Sequence","14.62","",""
"17/04/2025 22:45:00 - 17/04/2025 23:00:00","BZN|EE","Without Sequence","14.62","",""
"17/04/2025 23:00:00 - 17/04/2025 23:15:00","BZN|EE","Without Sequence","3.23","",""
"17/04/2025 23:15:00 - 17/04/2025 23:30:00","BZN|EE","Without Sequence","3.23","",""
"17/04/2025 23:30:00 - 17/04/2025 23:45:00","BZN|EE","Without Sequence","3.23","",""
"17/04/2025 23:45:00 - 18/04/2025 00:00:00","BZN|EE","Without Sequence","3.23","",""
"18/04/2025 00:00:00 - 18/04/2025 00:15:00","BZN|EE","Without Sequence","29.75","",""
"18/04/2025 00:15:00 - 18/04/2025 00:30:00","BZN|EE","Without Sequence","29.75","",""
"18/04/2025 00:30:00 - 18/04/2025 00:45:00","BZN|EE","Without Sequence","29.75","",""
"18/04/2025 00:45:00 - 18/04/2025 01:00:00","BZN|EE","Without Sequence","29.75","",""
"18/04/2025 01:00:00 - 18/04/2025 01:15:00","BZN|EE","Without Sequence","47.83","",""
"18/04/2025 01:15:00 - 18/04/2025 01:30:00","BZN|EE","Without Sequence","47.83","",""
"18/04/2025 01:30:00 - 18/04/2025 01:45:00","BZN|EE","Without Sequence","47.83","",""
"18/04/2025 01:45:00 - 18/04/2025 02:00:00","BZN|EE","Without Sequence","47.83","",""
"18/04/2025 02:00:00 - 18/04/2025 02:15:00","BZN|EE","Without Sequence","47.68","",""
"18/04/2025 02:15:00 - 18/04/2025 02:30:00","BZN|EE","Without Sequence","47.68","",""
"18/04/2025 02:30:00 - 18/04/2025 02:45:00","BZN|EE","Without Sequence","47.68","",""
"18/04/2025 02:45:00 - 18/04/2025 03:00:00","BZN|EE","Without Sequence","47.68","",""
"18/04/2025 03:00:00 - 18/04/2025 03:15:00","BZN|EE","Without Sequence","47.44","",""
"18/04/2025 03:15:00 - 18/04/2025 03:30:00","BZN|EE","Without Sequence","47.44","",""
"18/04/2025 03:30:00 - 18/04/2025 03:45:00","BZN|EE","Without Sequence","47.44","",""
"18/04/2025 03:45:00 - 18/04/2025 04:00:00","BZN|EE","Without Sequence","47.44","",""
"18/04/2025 04:00:00 - 18/04/2025 04:15:00","BZN|EE","Without Sequence","48.37","",""
"18/04/2025 04:15:00 - 18/04/2025 04:30:00","BZN|EE","Without Sequence","48.37","",""
"18/04/2025 04:30:00 - 18/04/2025 04:45:00","BZN|EE","Without Sequence","48.37","",""
"18/04/2025 04:45:00 - 18/04/2025 05:00:00","BZN|EE","Without Sequence","48.37","",""
"18/04/2025 05:00:00 - 18/04/2025 05:15:00","BZN|EE","Without Sequence","77.22","",""
"18/04/2025 05:15:00 - 18/04/2025 05:30:00","BZN|EE","Without Sequence","77.22","",""
"18/04/2025 05:30:00 - 18/04/2025 05:45:00","BZN|EE","Without Sequence","77.22","",""
"18/04/2025 05:45:00 - 18/04/2025 06:00:00","BZN|EE","Without Sequence","77.22","",""
"18/04/2025 06:00:00 - 18/04/2025 06:15:00","BZN|EE","Without Sequence","79.93","",""
"18/04/2025 06:15:00 - 18/04/2025 06:30:00","BZN|EE","Without Sequence","79.93","",""
"18/04/2025 06:30:00 - 18/04/2025 06:45:00","BZN|EE","Without Sequence","79.93","",""
"18/04/2025 06:45:00 - 18/04/2025 07:00:00","BZN|EE","Without Sequence","79.93","",""
"18/04/2025 07:00:00 - 18/04/2025 07:15:00","BZN|EE","Without Sequence","62.03","",""
"18/04/2025 07:15:00 - 18/04/2025 07:30:00","BZN|EE","Without Sequence","62.03","",""
"18/04/2025 07:30:00 - 18/04/2025 07:45:00","BZN|EE","Without Sequence","62.03","",""
"18/04/2025 07:45:00 - 18/04/2025 08:00:00","BZN|EE","Without Sequence","62.03","",""
"18/04/2025 08:00:00 - 18/04/2025 08:15:00","BZN|EE","Without Sequence","12.89","",""
"18/04/2025 08:15:00 - 18/04/2025 08:30:00","BZN|EE","Without Sequence","12.89","",""
"18/04/2025 08:30:00 - 18/04/2025 08:45:00","BZN|EE","Without Sequence","12.89","",""
"18/04/2025 08:45:00 - 18/04/2025 09:00:00","BZN|EE","Without Sequence","12.89","",""
"18/04/2025 09:00:00 - 18/04/2025 09:15:00","BZN|EE","Without Sequence","8.36","",""
"18/04/2025 09:15:00 - 18/04/2025 09:30:00","BZN|EE","Without Sequence","8.36","",""
"18/04/2025 09:30:00 - 18/04/2025 09:45:00","BZN|EE","Without Sequence","8.36","",""
"18/04/2025 09:45:00 - 18/04/2025 10:00:00","BZN|EE","Without Sequence","8.36","",""
"18/04/2025 10:00:00 - 18/04/2025 10:15:00","BZN|EE","Without Sequence","8.38","",""
"18/04/2025 10:15:00 - 18/04/2025 10:30:00","BZN|EE","Without Sequence","8.38","",""
"18/04/2025 10:30:00 - 18/04/2025 10:45:00","BZN|EE","Without Sequence","8.38","",""
"18/04/2025 10:45:00 - 18/04/2025 11:00:00","BZN|EE","Without Sequence","8.38","",""
"18/04/2025 11:00:00 - 18/04/2025 11:15:00","BZN|EE","Without Sequence","7.53","",""
"18/04/2025 11:15:00 - 18/04/2025 11:30:00","BZN|EE","Without Sequence","7.53","",""
"18/04/2025 11:30:00 - 18/04/2025 11:45:00","BZN|EE","Without Sequence","7.53","",""
"18/04/2025 11:45:00 - 18/04/2025 12:00:00","BZN|EE","Without Sequence","7.53","",""
"18/04/2025 12:00:00 - 18/04/2025 12:15:00","BZN|EE","Without Sequence","7.21","",""
"18/04/2025 12:15:00 - 18/04/2025 12:30:00","BZN|EE","Without Sequence","7.21","",""
"18/04/2025 12:30:00 - 18/04/2025 12:45:00","BZN|EE","Without Sequence","7.21","",""
"18/04/2025 12:45:00 - 18/04/2025 13:00:00","BZN|EE","Without Sequence","7.21","",""
"18/04/2025 13:00:00 - 18/04/2025 13:15:00","BZN|EE","Without Sequence","7.14","",""
"18/04/2025 13:15:00 - 18/04/2025 13:30:00","BZN|EE","Without Sequence","7.14","",""
"18/04/2025 13:30:00 - 18/04/2025 13:45:00","BZN|EE","Without Sequence","7.14","",""
"18/04/2025 13:45:00 - 18/04/2025 14:00:00","BZN|EE","Without Sequence","7.14","",""
"18/04/2025 14:00:00 - 18/04/2025 14:15:00","BZN|EE","Without Sequence","7.72","",""
"18/04/2025 14:15:00 - 18/04/2025 14:30:00","BZN|EE","Without Sequence","7.72","",""
"18/04/2025 14:30:00 - 18/04/2025 14:45:00","BZN|EE","Without Sequence","7.72","",""
"18/04/2025 14:45:00 - 18/04/2025 15:00:00","BZN|EE","Without Sequence","7.72","",""
"18/04/2025 15:00:00 - 18/04/2025 15:15:00","BZN|EE","Without Sequence","8.33","",""
"18/04/2025 15:15:00 - 18/04/2025 15:30:00","BZN|EE","Without Sequence","8.33","",""
"18/04/2025 15:30:00 - 18/04/2025 15:45:00","BZN|EE","Without Sequence","8.33","",""
"18/04/2025 15:45:00 - 18/04/2025 16:00:00","BZN|EE","Without Sequence","8.33","",""
"18/04/2025 16:00:00 - 18/04/2025 16:15:00","BZN|EE","Without Sequence","11.20","",""
"18/04/2025 16:15:00 - 18/04/2025 16:30:00","BZN|EE","Without Sequence","11.20","",""
"18/04/2025 16:30:00 - 18/04/2025 16:45:00","BZN|EE","Without Sequence","11.20","",""
"18/04/2025 16:45:00 - 18/04/2025 17:00:00","BZN|EE","Without Sequence","11.20","",""
"18/04/2025 17:00:00 - 18/04/2025 17:15:00","BZN|EE","Without Sequence","81.98","",""
"18/04/2025 17:15:00 - 18/04/2025 17:30:00","BZN|EE","Without Sequence","81.98","",""
"18/04/2025 17:30:00 - 18/04/2025 17:45:00","BZN|EE","Without Sequence","81.98","",""
"18/04/2025 17:45:00 - 18/04/2025 18:00:00","BZN|EE","Without Sequence","81.98","",""
"18/04/2025 18:00:00 - 18/04/2025 18:15:00","BZN|EE","Without Sequence","105.69","",""
"18/04/2025 18:15:00 - 18/04/2025 18:30:00","BZN|EE","Without Sequence","105.69","",""
"18/04/2025 18:30:00 - 18/04/2025 18:45:00","BZN|EE","Without Sequence","105.69","",""
"18/04/2025 18:45:00 - 18/04/2025 19:00:00","BZN|EE","Without Sequence","105.69","",""
"18/04/2025 19:00:00 - 18/04/2025 19:15:00","BZN|EE","Without Sequence","127.75","",""
"18/04/2025 19:15:00 - 18/04/2025 19:30:00","BZN|EE","Without Sequence","127.75","",""
"18/04/2025 19:30:00 - 18/04/2025 19:45:00","BZN|EE","Without Sequence","127.75","",""
"18/04/2025 19:45:00 - 18/04/2025 20:00:00","BZN|EE","Without Sequence","127.75","",""
"18/04/2025 20:00:00 - 18/04/2025 20:15:00","BZN|EE","Without Sequence","92.25","",""
"18/04/2025 20:15:00 - 18/04/2025 20:30:00","BZN|EE","Without Sequence","92.25","",""
"18/04/2025 20:30:00 - 18/04/2025 20:45:00","BZN|EE","Without Sequence","92.25","",""
"18/04/2025 20:45:00 - 18/04/2025 21:00:00","BZN|EE","Without Sequence","92.25","",""
"18/04/2025 21:00:00 - 18/04/2025 21:15:00","BZN|EE","Without Sequence","103.43","",""
"18/04/2025 21:15:00 - 18/04/2025 21:30:00","BZN|EE","Without Sequence","103.43","",""
"18/04/2025 21:30:00 - 18/04/2025 21:45:00","BZN|EE","Without Sequence","103.43","",""
"18/04/2025 21:45:00 - 18/04/2025 22:00:00","BZN|EE","Without Sequence","103.43","",""
"18/04/2025 22:00:00 - 18/04/2025 22:15:00","BZN|EE","Without Sequence","95.90","",""
"18/04/2025 22:15:00 - 18/04/2025 22:30:00","BZN|EE","Without Sequence","95.90","",""
"18/04/2025 22:30:00 - 18/04/2025 22:45:00","BZN|EE","Without Sequence","95.90","",""
"18/04/2025 22:45:00 - 18/04/2025 23:00:00","BZN|EE","Without Sequence","95.90","",""
"18/04/2025 23:00:00 - 18/04/2025 23:15:00","BZN|EE","Without Sequence","48.33","",""
"18/04/2025 23:15:00 - 18/04/2025 23:30:00","BZN|EE","Without Sequence","48.33","",""
"18/04/2025 23:30:00 - 18/04/2025 23:45:00","BZN|EE","Without Sequence","48.33","",""
"18/04/2025 23:45:00 - 19/04/2025 00:00:00","BZN|EE","Without Sequence","48.33","",""
"19/04/2025 00:00:00 - 19/04/2025 00:15:00","BZN|EE","Without Sequence","91.07","",""
"19/04/2025 00:15:00 - 19/04/2025 00:30:00","BZN|EE","Without Sequence","91.07","",""
"19/04/2025 00:30:00 - 19/04/2025 00:45:00","BZN|EE","Without Sequence","91.07","",""
"19/04/2025 00:45:00 - 19/04/2025 01:00:00","BZN|EE","Without Sequence","91.07","",""
"19/04/2025 01:00:00 - 19/04/2025 01:15:00","BZN|EE","Without Sequence","81.44","",""
"19/04/2025 01:15:00 - 19/04/2025 01:30:00","BZN|EE","Without Sequence","81.44","",""
"19/04/2025 01:30:00 - 19/04/2025 01:45:00","BZN|EE","Without Sequence","81.44","",""
"19/04/2025 01:45:00 - 19/04/2025 02:00:00","BZN|EE","Without Sequence","81.44","",""
"19/04/2025 02:00:00 - 19/04/2025 02:15:00","BZN|EE","Without Sequence","85.92","",""
"19/04/2025 02:15:00 - 19/04/2025 02:30:00","BZN|EE","Without Sequence","85.92","",""
"19/04/2025 02:30:00 - 19/04/2025 02:45:00","BZN|EE","Without Sequence","85.92","",""
"19/04/2025 02:45:00 - 19/04/2025 03:00:00","BZN|EE","Without Sequence","85.92","",""
"19/04/2025 03:00:00 - 19/04/2025 03:15:00","BZN|EE","Without Sequence","83.95","",""
"19/04/2025 03:15:00 - 19/04/2025 03:30:00","BZN|EE","Without Sequence","83.95","",""
"19/04/2025 03:30:00 - 19/04/2025 03:45:00","BZN|EE","Without Sequence","83.95","",""
"19/04/2025 03:45:00 - 19/04/2025 04:00:00","BZN|EE","Without Sequence","83.95","",""
"19/04/2025 04:00:00 - 19/04/2025 04:15:00","BZN|EE","Without Sequence","86.48","",""
"19/04/2025 04:15:00 - 19/04/2025 04:30:00","BZN|EE","Without Sequence","86.48","",""
"19/04/2025 04:30:00 - 19/04/2025 04:45:00","BZN|EE","Without Sequence","86.48","",""
"19/04/2025 04:45:00 - 19/04/2025 05:00:00","BZN|EE","Without Sequence","86.48","",""
"19/04/2025 05:00:00 - 19/04/2025 05:15:00","BZN|EE","Without Sequence","92.40","",""
"19/04/2025 05:15:00 - 19/04/2025 05:30:00","BZN|EE","Without Sequence","92.40","",""
"19/04/2025 05:30:00 - 19/04/2025 05:45:00","BZN|EE","Without Sequence","92.40","",""
"19/04/2025 05:45:00 - 19/04/2025 06:00:00","BZN|EE","Without Sequence","92.40","",""
"19/04/2025 06:00:00 - 19/04/2025 06:15:00","BZN|EE","Without Sequence","59.99","",""
"19/04/2025 06:15:00 - 19/04/2025 06:30:00","BZN|EE","Without Sequence","59.99","",""
"19/04/2025 06:30:00 - 19/04/2025 06:45:00","BZN|EE","Without Sequence","59.99","",""
"19/04/2025 06:45:00 - 19/04/2025 07:00:00","BZN|EE","Without Sequence","59.99","",""
"19/04/2025 07:00:00 - 19/04/2025 07:15:00","BZN|EE","Without Sequence","55.05","",""
"19/04/2025 07:15:00 - 19/04/2025 07:30:00","BZN|EE","Without Sequence","55.05","",""
"19/04/2025 07:30:00 - 19/04/2025 07:45:00","BZN|EE","Without Sequence","55.05","",""
"19/04/2025 07:45:00 - 19/04/2025 08:00:00","BZN|EE","Without Sequence","55.05","",""
"19/04/2025 08:00:00 - 19/04/2025 08:15:00","BZN|EE","Without Sequence","60.08","",""
"19/04/2025 08:15:00 - 19/04/2025 08:30:00","BZN|EE","Without Sequence","60.08","",""
"19/04/2025 08:30:00 - 19/04/2025 08:45:00","BZN|EE","Without Sequence","60.08","",""
"19/04/2025 08:45:00 - 19/04/2025 09:00:00","BZN|EE","Without Sequence","60.08","",""
"19/04/2025 09:00:00 - 19/04/2025 09:15:00","BZN|EE","Without Sequence","54.25","",""
"19/04/2025 09:15:00 - 19/04/2025 09:30:00","BZN|EE","Without Sequence","54.25","",""
"19/04/2025 09:30:00 - 19/04/2025 09:45:00","BZN|EE","Without Sequence","54.25","",""
"19/04/2025 09:45:00 - 19/04/2025 10:00:00","BZN|EE","Without Sequence","54.25","",""
"19/04/2025 10:00:00 - 19/04/2025 10:15:00","BZN|EE","Without Sequence","20.01","",""
"19/04/2025 10:15:00 - 19/04/2025 10:30:00","BZN|EE","Without Sequence","20.01","",""
"19/04/2025 10:30:00 - 19/04/2025 10:45:00","BZN|EE","Without Sequence","20.01","",""
"19/04/2025 10:45:00 - 19/04/2025 11:00:00","BZN|EE","Without Sequence","20.01","",""
"19/04/2025 11:00:00 - 19/04/2025 11:15:00","BZN|EE","Without Sequence","5.47","",""
"19/04/2025 11:15:00 - 19/04/2025 11:30:00","BZN|EE","Without Sequence","5.47","",""
"19/04/2025 11:30:00 - 19/04/2025 11:45:00","BZN|EE","Without Sequence","5.47","",""
"19/04/2025 11:45:00 - 19/04/2025 12:00:00","BZN|EE","Without Sequence","5.47","",""
"19/04/2025 12:00:00 - 19/04/2025 12:15:00","BZN|EE","Without Sequence","1.92","",""
"19/04/2025 12:15:00 - 19/04/2025 12:30:00","BZN|EE","Without Sequence","1.92","",""
"19/04/2025 12:30:00 - 19/04/2025 12:45:00","BZN|EE","Without Sequence","1.92","",""
"19/04/2025 12:45:00 - 19/04/2025 13:00:00","BZN|EE","Without Sequence","1.92","",""
"19/04/2025 13:00:00 - 19/04/2025 13:15:00","BZN|EE","Without Sequence","3.24","",""
"19/04/2025 13:15:00 - 19/04/2025 13:30:00","BZN|EE","Without Sequence","3.24","",""
"19/04/2025 13:30:00 - 19/04/2025 13:45:00","BZN|EE","Without Sequence","3.24","",""
"19/04/2025 13:45:00 - 19/04/2025 14:00:00","BZN|EE","Without Sequence","3.24","",""
"19/04/2025 14:00:00 - 19/04/2025 14:15:00","BZN|EE","Without Sequence","7.09","",""
"19/04/2025 14:15:00 - 19/04/2025 14:30:00","BZN|EE","Without Sequence","7.09","",""
"19/04/2025 14:30:00 - 19/04/2025 14:45:00","BZN|EE","Without Sequence","7.09","",""
"19/04/2025 14:45:00 - 19/04/2025 15:00:00","BZN|EE","Without Sequence","7.09","",""
"19/04/2025 15:00:00 - 19/04/2025 15:15:00","BZN|EE","Without Sequence","20.08","",""
"19/04/2025 15:15:00 - 19/04/2025 15:30:00","BZN|EE","Without Sequence","20.08","",""
"19/04/2025 15:30:00 - 19/04/2025 15:45:00","BZN|EE","Without Sequence","20.08","",""
"19/04/2025 15:45:00 - 19/04/2025 16:00:00","BZN|EE","Without Sequence","20.08","",""
"19/04/2025 16:00:00 - 19/04/2025 16:15:00","BZN|EE","Without Sequence","61.03","",""
"19/04/2025 16:15:00 - 19/04/2025 16:30:00","BZN|EE","Without Sequence","61.03","",""
"19/04/2025 16:30:00 - 19/04/2025 16:45:00","BZN|EE","Without Sequence","61.03","",""
"19/04/2025 16:45:00 - 19/04/2025 17:00:00","BZN|EE","Without Sequence","61.03","",""
"19/04/2025 17:00:00 - 19/04/2025 17:15:00","BZN|EE","Without Sequence","111.54","",""
"19/04/2025 17:15:00 - 19/04/2025 17:30:00","BZN|EE","Without Sequence","111.54","",""
"19/04/2025 17:30:00 - 19/04/2025 17:45:00","BZN|EE","Without Sequence","111.54","",""
"19/04/2025 17:45:00 - 19/04/2025 18:00:00","BZN|EE","Without Sequence","111.54","",""
"19/04/2025 18:00:00 - 19/04/2025 18:15:00","BZN|EE","Without Sequence","118.98","",""
"19/04/2025 18:15:00 - 19/04/2025 18:30:00","BZN|EE","Without Sequence","118.98","",""
"19/04/2025 18:30:00 - 19/04/2025 18:45:00","BZN|EE","Without Sequence","118.98","",""
"19/04/2025 18:45:00 - 19/04/2025 19:00:00","BZN|EE","Without Sequence","118.98","",""
"19/04/2025 19:00:00 - 19/04/2025 19:15:00","BZN|EE","Without Sequence","130.74","",""
"19/04/2025 19:15:00 - 19/04/2025 19:30:00","BZN|EE","Without Sequence","130.74","",""
"19/04/2025 19:30:00 - 19/04/2025 19:45:00","BZN|EE","Without Sequence","130.74","",""
"19/04/2025 19:45:00 - 19/04/2025 20:00:00","BZN|EE","Without Sequence","130.74","",""
"19/04/2025 20:00:00 - 19/04/2025 20:15:00","BZN|EE","Without Sequence","142.85","",""
"19/04/2025 20:15:00 - 19/04/2025 20:30:00","BZN|EE","Without Sequence","142.85","",""
"19/04/2025 20:30:00 - 19/04/2025 20:45:00","BZN|EE","Without Sequence","142.85","",""
"19/04/2025 20:45:00 - 19/04/2025 21:00:00","BZN|EE","Without Sequence","142.85","",""
"19/04/2025 21:00:00 - 19/04/2025 21:15:00","BZN|EE","Without Sequence","114.33","",""
"19/04/2025 21:15:00 - 19/04/2025 21:30:00","BZN|EE","Without Sequence","114.33","",""
"19/04/2025 21:30:00 - 19/04/2025 21:45:00","BZN|EE","Without Sequence","114.33","",""
"19/04/2025 21:45:00 - 19/04/2025 22:00:00","BZN|EE","Without Sequence","114.33","",""
"19/04/2025 22:00:00 - 19/04/2025 22:15:00","BZN|EE","Without Sequence","112.45","",""
"19/04/2025 22:15:00 - 19/04/2025 22:30:00","BZN|EE","Without Sequence","112.45","",""
"19/04/2025 22:30:00 - 19/04/2025 22:45:00","BZN|EE","Without Sequence","112.45","",""
"19/04/2025 22:45:00 - 19/04/2025 23:00:00","BZN|EE","Without Sequence","112.45","",""
"19/04/2025 23:00:00 - 19/04/2025 23:15:00","BZN|EE","Without Sequence","67.15","",""
"19/04/2025 23:15:00 - 19/04/2025 23:30:00","BZN|EE","Without Sequence","67.15","",""
"19/04/2025 23:30:00 - 19/04/2025 23:45:00","BZN|EE","Without Sequence","67.15","",""
"19/04/2025 23:45:00 - 20/04/2025 00:00:00","BZN|EE","Without Sequence","67.15","",""
"20/04/2025 00:00:00 - 20/04/2025 00:15:00","BZN|EE","Without Sequence","101.28","",""
"20/04/2025 00:15:00 - 20/04/2025 00:30:00","BZN|EE","Without Sequence","101.28","",""
"20/04/2025 00:30:00 - 20/04/2025 00:45:00","BZN|EE","Without Sequence","101.28","",""
"20/04/2025 00:45:00 - 20/04/2025 01:00:00","BZN|EE","Without Sequence","101.28","",""
"20/04/2025 01:00:00 - 20/04/2025 01:15:00","BZN|EE","Without Sequence","96.40","",""
"20/04/2025 01:15:00 - 20/04/2025 01:30:00","BZN|EE","Without Sequence","96.40","",""
"20/04/2025 01:30:00 - 20/04/2025 01:45:00","BZN|EE","Without Sequence","96.40","",""
"20/04/2025 01:45:00 - 20/04/2025 02:00:00","BZN|EE","Without Sequence","96.40","",""
"20/04/2025 02:00:00 - 20/04/2025 02:15:00","BZN|EE","Without Sequence","98.07","",""
"20/04/2025 02:15:00 - 20/04/2025 02:30:00","BZN|EE","Without Sequence","98.07","",""
"20/04/2025 02:30:00 - 20/04/2025 02:45:00","BZN|EE","Without Sequence","98.07","",""
"20/04/2025 02:45:00 - 20/04/2025 03:00:00","BZN|EE","Without Sequence","98.07","",""
"20/04/2025 03:00:00 - 20/04/2025 03:15:00","BZN|EE","Without Sequence","98.24","",""
"20/04/2025 03:15:00 - 20/04/2025 03:30:00","BZN|EE","Without Sequence","98.24","",""
"20/04/2025 03:30:00 - 20/04/2025 03:45:00","BZN|EE","Without Sequence","98.24","",""
"20/04/2025 03:45:00 - 20/04/2025 04:00:00","BZN|EE","Without Sequence","98.24","",""
"20/04/2025 04:00:00 - 20/04/2025 04:15:00","BZN|EE","Without Sequence","98.89","",""
"20/04/2025 04:15:00 - 20/04/2025 04:30:00","BZN|EE","Without Sequence","98.89","",""
"20/04/2025 04:30:00 - 20/04/2025 04:45:00","BZN|EE","Without Sequence","98.89","",""
"20/04/2025 04:45:00 - 20/04/2025 05:00:00","BZN|EE","Without Sequence","98.89","",""
"20/04/2025 05:00:00 - 20/04/2025 05:15:00","BZN|EE","Without Sequence","104.63","",""
